file_id,class_id
4044756651867293035,4
2123589047420103731,7
2138485203056703904,4
7743173397683438489,7
1260383126626803473,2
4390814850178301518,6
2822085276241824732,7
3200367631844190364,7
7756769413139131228,5
64581911070210308,4
3619555516180301940,2
4964036611865554928,7
291308525168204800,5
3864763080139824557,7
6427770297313014689,7
4508723877816781472,2
4592830134217643412,6
3670613855500021307,7
8231912573258844069,3
2810269868339451931,7
5878923869616101131,7
8063229170808757674,7
3534854426265613468,1
2100071537582113678,5
3423725439173519219,3
7196676473004673371,7
9207819544524757291,7
6621831221557293266,7
96221277862938339,7
690073297566650280,6
7229168484108365193,7
5204473807457346783,2
8449121752299459069,5
6782904669489727129,7
6392544738385968091,4
7674032962560143417,7
6943386867907351672,2
723137256964190495,7
4312692496755417204,7
1769708849255638329,7
7737697424081164156,5
4260792695293910016,5
8747581741129583503,7
3134837051670228277,4
8626856030969471044,1
4093927788484054887,6
8045452878882509623,2
3931176499213214834,7
3532555010249704423,6
1070355740785706886,7
3654700345318431858,7
1952962832315927436,6
7504513961876999169,5
5828816628879484376,7
3154903753353932779,7
2495022531384568507,7
1416712480321139922,2
6968530722038921777,7
751506567549509313,3
94607577742956270,7
3653577234639806532,5
2867465540526631347,7
2745479283357610037,6
5475360568538378243,5
8756138120255567476,7
7954641987167255607,0
4318118696829534253,7
2013626591495317886,3
5967632166325787710,7
7152885909719412144,1
2316761278948574192,4
8899103207772542012,7
4027326854481842492,3
6541929031420874315,2
6395306383021322142,7
6358119871446111399,2
8099669435240846882,7
6640101751563381688,2
7204289104677828820,7
2436379598163492619,7
2936932430627550002,7
5306480716443433779,1
2430472186545773583,7
6681455290135144485,7
4640311123998629111,3
1279953030837209477,7
8028711322716774192,5
3978619766695017808,5
3282225462849608214,7
9030153466519242662,5
8667333994956347306,7
1419199879996826922,5
6509965142773175530,7
737828812357105979,7
753255843274374155,3
131834269142588543,4
8326977317279733595,7
3970508862420831918,7
1991224408026786408,1
1658442369980165212,2
2342307521250336746,1
7366875368359832032,7
2474385939576870715,2
7805326505826239746,7
1414201431302313973,1
6454161773115521120,7
8379278500741567029,7
3233348778106773315,4
9019521279518399588,7
5839321238466294611,2
4334187267382536300,7
7687576268245849195,7
6803906708428004984,6
5100776859347778241,7
7192615497305360200,2
6980465171987102785,7
7994607358659024169,7
1972280816335837862,5
2160792566985830554,5
2037551524699588194,2
1689084900432704026,7
8949557174503753302,7
3241868307340797493,7
6490949732505819128,7
7981577956445089956,7
5465735512473829172,7
2552623359852042235,5
4659966377341069104,2
3760268295528774638,5
5747536622145172550,7
1421319243868219701,3
3378937797783644842,5
2482306700247990373,8
5434316058477657048,1
4879363134774814856,6
332222547636541224,7
2142018931116098537,5
3554091618027832797,5
5066063623575060660,7
5670834561350033255,7
9002673574886282186,7
1301712676599936024,4
5695449517160050998,4
3846779226595707382,7
2559772048081748019,9
8796808874787756099,2
2308393586789497924,7
962726003682570112,7
3786376720085448339,5
2478362561033239643,7
3349490871672090378,4
2381221141954080523,7
3165213825442918187,7
6157818935153975663,4
7629205330396466612,5
1762653351815192649,1
6416751631551692571,5
7399744314605758651,4
4883243399984519245,4
5542062529421098408,4
6829108879623284066,7
6193203999683796438,7
1643021417822754819,3
2501843479050337901,7
8734569783996231461,5
8879603769839969075,5
6169983695261932711,7
7094633165017851902,7
5541904801396881438,7
8018608391297733565,7
66851037563935266,7
615694903198232691,7
6216969981177099197,5
3577691118997482861,7
4800040449412871401,2
767710897270462265,5
7461060424774136394,7
6756989395366774314,3
618373126707537227,7
9042551131814863966,7
8967073516884977326,5
8505563689810868034,2
7705805859121333239,7
6947578378044740843,4
6692010954689446280,7
7177300964517405536,2
3979001845086045847,7
6906212583921852778,7
8965257491507098846,2
1744157677647618978,7
8609314641550068564,7
6483544333218489206,7
478719506669021985,2
705847797893948364,5
6553590219086132529,7
1109861123536280090,2
5151509659012270041,7
1889434431374137312,7
2662997385270667279,7
5420924802698709880,7
8821967760445054004,4
626352413466039220,7
5205823622928483585,5
439967377417698778,7
4366543411584853714,7
8799022354959664075,3
3159247338042989109,3
5215861168445953489,1
5950524716063562447,7
8455985858638392265,1
1992788705851863704,7
6008745530123807969,6
1349366267107169604,1
4050005273641735560,7
6398602112698432879,1
5534102536992195556,5
2822504021100854968,7
7959045189800257383,7
7153202406398120235,3
7210933441445350148,4
7420501821884642630,6
7598921972714143963,7
3784454972174673154,2
8775727604788978220,3
2986275456262545021,1
5042854958579023589,2
6538014639985657406,7
3540843953578921163,7
6320109970612708344,1
2025764449464247954,7
1465842537789483129,1
6059932393980547380,7
8223094014902047802,1
6008055418753789460,7
7283833465684555922,6
9014016936996171908,7
8102840888441923940,4
1416095547181365749,1
8956708564492654803,7
8772624324435574053,7
499492877268191236,7
7189742824951002993,3
2761002904091736209,7
7144937246671289278,7
2916738461359829028,7
7340899981709143370,8
3398912263883974927,4
1174966101768018859,7
1568507756804737359,7
3930536957666066490,7
6503182015774870036,7
6080770456769657256,5
6080929243247658143,7
5960677083955355218,4
575934309281762467,7
7783385541428835985,1
6400381728387790429,6
6682076558387103783,7
2052177353592989807,9
745347006831995390,7
371421361938393493,6
3183994327392551054,4
4964230741836898127,7
2353296607903332110,3
2195821240317841388,5
6329713844026386208,2
6691763961434662255,7
1147257927161800534,7
7716313398234596496,2
2556354594979351875,7
8391062544896620748,7
9212125503894800975,3
7708279243948884252,7
5395468174884401735,1
7150127761584859618,7
9043723041798960895,5
3650192104251365447,9
1299382233568786041,5
7769386496499512308,7
978042976367861140,7
1044835149902176401,6
3342098384210074126,5
7066185621779374019,7
6912435224773495638,7
3460313960200576802,7
3313210592158742068,6
1439330653591131505,7
3460374927662870837,7
6081092461064658924,7
7723290575536285876,7
3404210619572732748,7
3976043495807494678,7
1560127743289910177,7
4376710777730070938,6
4072505307540524014,7
1124872881667916727,4
3397379484603038022,4
5221793743582372160,7
7565413523163635258,7
904688879701686700,7
3055659621096188312,2
7843630535759827606,4
5354626838684213577,7
8790716399151896632,7
4615838307313825348,5
212337556226051679,2
6968115606835479048,7
6897301662368712000,1
5048101040966904821,7
4494225777396612985,1
3115999281300218659,7
1439795101926087407,7
7818594122339985383,7
4777792413693233125,7
2145598542148292027,7
2357513147683077505,7
6236694221792094925,4
8621930768481217340,7
3266874028922229922,3
3321243448938235830,5
3382304523364973378,4
3575497036087748367,6
7269865597862969692,1
3433584568121463783,6
4070042969252164403,2
2130440622576779619,6
7639708970973215236,7
5468907662759398431,7
8901419489149245829,8
640967787011248665,7
1621127776209438254,7
4804127690149923930,2
8922483073442277706,7
5965137566051459544,2
5220978037836407776,7
87726528712295105,6
5922301540264775619,7
5414848228059581428,6
4774832723359993701,1
8433512137623965501,7
1669459863859657411,9
201821813294443673,7
500988838958103313,4
4322591349289379062,7
2515893077987273317,2
7912731941578332423,7
5920209397263517010,5
7134821509797501257,4
3363530447860924382,7
2840399418698533640,2
6672549537856182911,4
8564411623864147863,7
8197174430147391070,2
963595796682963392,0
2649828549461609769,7
7429109711100243246,7
3733280664577371831,5
8062196531956163344,7
7356359663147346248,7
3549575580683876184,7
9092239129840141557,7
7884185100253185564,2
7150054094743544215,2
4266353824219516860,7
4021617244435796932,7
4746219893882577803,1
3036403206397427290,6
5348426623934375721,1
2965265587670561475,7
6646814413334896165,3
9190483990865773423,7
8414427292927325107,5
6252661630648072721,7
7673396418145914137,7
5653263136139669690,7
4730349685658991930,2
3284100160482633952,7
7647836893312398589,8
5459402646995224204,7
1226968815898980569,7
869046315444545548,7
1582749570493407020,1
5889811350607358779,7
7994106655297982370,6
396491137469082546,4
8514311797566333224,7
3016044969574963545,7
6730954637218204079,7
473169973675620906,7
1907177100870736808,7
8552575750174184405,1
7645779844656127676,4
8103452782447150356,7
7027165167051911381,7
3718374169187424027,1
6608243070199292559,3
3835950022349026015,3
5676601930887796633,9
1046931672829483070,7
7805110692902634778,1
2606775368775513102,6
7652896792051506565,4
4713569879734194773,2
1083479320654251852,1
7978276120021130698,7
522529699653595290,1
5492745036796528772,3
76946399207995806,6
9088336767371434110,7
6963670357829771546,1
2828041683834587077,6
2894516810443284156,7
4032336122937249097,4
68825721838993238,3
5194171098853031561,1
6752629651972337107,9
8174724552553204583,2
7201254788869661997,9
8306562893372603167,1
2164699044852631369,7
3100499926171238504,2
2281065090735690259,1
1347901697188118495,2
726244815276372723,4
9206418869226153550,5
5406305970183881419,7
7062784512593905714,4
5298668172369625238,2
7712838254061061926,4
2214550993870574946,6
7223459447305473911,4
7207742820673840260,7
7087352194068651918,7
720476640462687564,7
7807228359952716739,2
4831686636361898926,5
5752959766738410079,7
908430337310007910,7
8403806083031372638,5
6909242844860505534,2
4645737298881094100,7
8919513949209477532,6
7783833451612739199,2
3753920641281024306,9
8285019177959546998,6
5581427843155026773,7
807232040623698440,7
4463056647086598674,7
6201599353059048025,7
5620273484938516341,4
4324665553140013795,2
1343990330226940581,3
2056240547186368251,1
1124191763036381732,7
7103985055195921241,3
2427438659195890319,7
7050660837345256533,7
5266785877460931136,7
6467509709706605534,1
8310078668545851871,7
1255638541078652106,7
8256260259172106921,7
4830815065042415717,7
9116243539427478327,7
8279726956022333846,4
6230305253644584015,5
1219238991634690655,5
527674542990171986,2
148871570076915063,2
6079989601953453987,7
1877343258205023416,3
9110944110028611045,4
8646821399308065364,7
3065416998670126962,1
3139324353150805033,4
5218097830983345316,7
7943483146797762274,7
7853395339572941373,3
5146412685578682074,7
5761403129983679450,4
3303882029788577882,7
3480441304440370895,2
7545066303022106771,1
4755803295258202944,7
2687269630130719308,7
635339488158445136,7
1636098243037804393,7
4855655990453902052,7
3026434988108478922,7
1602487431182438448,2
6527760272240258989,7
3305862253635589750,7
3256252419022316017,7
8598695817772017413,9
7128175825208081187,1
5185802042104343741,7
844061366531851326,9
4906611593903994627,3
7730860576144376793,7
2627865576257103890,7
4072018425549817742,2
7865612942023331738,4
5526359410835431468,5
2566707895566121159,3
5620919715993985849,7
1538435837862302979,3
8362560714639516555,7
3665892432179887519,3
7921513197625922166,2
4359916069797809596,5
6431384414908734121,2
5600794641987391411,4
3252612168462360880,7
7996362915304499134,5
1188505738707138249,5
3894737580412817447,7
7067060189980935334,5
6803770291597182660,6
6741357245468046774,2
4211095306139131486,7
7452675828945290779,7
7801648262960246233,3
1190110549352064552,1
2119795540422778397,5
4476627971677200570,1
349772275951804248,3
8419566854167700446,7
4429448270642965558,7
3934430532692225275,7
5043901202810045142,4
3621378828950778218,3
6727786021840673491,7
8168632526790293341,4
6746101649337092129,7
2300487117857314189,2
7330371014874531259,2
7192363743876670169,7
2877857756295072189,4
8355268125712782009,7
5618685730376215214,7
3762464037116380988,2
8753234747848086364,5
7614469495139136339,7
3938136361554024810,7
4524934810027359626,3
6058322651184314730,7
1485795744733863840,5
834262889200679708,1
6593547255316855353,3
6070108845923763967,7
2398557205874727209,5
6724560292906964494,1
6817120488589901461,6
8057412039700356132,7
8842768492694652069,1
5995142186837958695,7
4343210418687824008,5
5105341053630075179,7
8988705762163343037,4
5227612330760721408,9
3692739709361009755,4
6548658871299290107,7
8460499045352864346,7
1208680297210415110,7
5494343826536001533,1
2130927658731349289,1
311891684201164224,6
3333238575791459792,2
747710614963226486,7
4408447843296277677,6
3521179189437428658,7
4530548271008406480,4
830143739390583270,1
7149937824310654799,4
6242291173133953950,5
9195522272521513664,7
3205120381778876694,7
4902868301942118168,1
5117463914344588153,3
1976576893479831645,7
3609991742919407372,7
3327157288868955014,7
7044881811294722654,6
5071201482703580973,7
3491059420054853760,3
6424405221114977972,7
5179806692985551714,1
832127250700116529,7
4050988959778733309,7
2181082616449707726,7
4005228963341573189,3
304317732234162705,2
8948426283082214103,7
5084321565606225934,7
410577731346799292,7
1579713431627005242,7
9056410863824257597,2
4031031939802223555,5
1526654081089417239,7
355781916575097525,7
5143561953770426441,5
4179068604983503428,7
1654912044107619955,5
1300857927157308357,7
5265700369850503096,7
8446786860889716828,7
6358688090531757377,7
2565004377010712401,7
6199126218501472935,7
3746553636654280114,7
1861438420737868452,5
6324835747390041993,7
2748320018755845448,4
6865806822650548361,7
1603229384337155421,7
5023268860356859516,7
4835275066934597193,4
7877891534198343318,7
980975352798105488,2
966912809420166184,7
2966749003172285613,7
1233293328825508827,7
1032800108626650425,7
8297528146940804540,3
3207387619251672193,2
1930763505773262034,7
4290553252492618784,3
4136326250950957517,1
7716110877511162572,7
2946274628934671204,7
5925826511050523341,7
2942467172399555788,6
3441935625285981404,2
116989172051152681,7
3230743707993308891,7
1384410018787005547,7
8593036490446790944,4
4320184676440350337,6
6057933796276227064,7
7408845344671664105,2
4888501479219285291,7
1726566946108090607,1
6111777847552131272,7
7089540412754701980,5
8967871376524520350,7
5866496236789334387,4
1346273949281921293,7
8478123916701698303,7
4307787856076815181,7
3992227031552975918,3
8889999300548529827,7
5361363223316584500,7
5217002997969953280,7
3780388496643445715,4
8807527623307523084,7
6727996619684845676,4
3440796549549097468,4
1772407175663391704,2
6822973316588446159,7
4188308504203833449,1
3139533897930449409,1
6753856160118364269,1
8749489442773270133,7
1463683067351018579,7
3218420412756654813,7
7177973321256260481,7
2483096191106468958,1
4781917872613585826,7
8423508743878398664,7
1360163081973679562,7
551616924940188460,7
6162449539117069038,7
4547095721275170251,7
6293514678257608665,7
1624746101214418097,9
1680728316727555162,1
1716882101615976513,7
2977982861712825434,7
2512668774109146732,7
2737479953939813749,7
4303823009647692470,7
4594060664935482548,4
8501703209502544895,7
1936820579816351200,2
4773531245421234714,7
7317029552752189856,7
7231347689111924504,3
5565916162641499668,7
216964320782307053,7
3690174162643308616,7
4821746468064037419,6
1794243257015958179,1
764843982719852759,0
5331202877896634169,1
3784555453845772858,7
4895078346220768332,4
7649524174341946392,7
2587158042579633125,7
9203961715087014168,7
8424614646828749257,7
2587543367011652315,7
4267122559200763181,7
4115162038599478300,7
6752461653804949525,9
7145201883822739652,4
6135603951787006984,7
1521718205080531773,4
8877974357987533326,2
5268983030593107312,6
2798926571031501571,7
4763316843004838854,7
567348483290983760,6
2081126450125085146,7
8023819930389970154,5
2312117171980587783,8
3213458529534211792,7
1858348628465316906,7
4411462748374505191,6
621526507563634947,7
7609462264995201076,6
390026773146568760,7
4113888486932278769,5
152519311209621034,7
118674269265094771,7
1848987445591113304,4
8002446686792505972,2
8998678961504925731,2
2298940611327849321,1
1324832632952041582,6
1569524458922365004,7
1937556245213223264,3
6266203947100097511,9
5057820972948535384,2
7895366413935870474,7
7042916550205876984,7
2194864900955632139,7
3278645942397962762,2
1024146325844559413,2
7567820452121281087,6
3530095407228633657,3
6387058208035906427,3
6306694136352417516,6
2523813662063435552,4
8637992179093060083,7
1088596391371200271,7
4130061450426238268,7
1772491275517854554,7
583776264352716524,2
6681304910815405762,1
5630217228464427624,7
4517894323626608293,2
6677170142350424044,1
5326737153847462367,7
6860818197584346202,7
3304194201138403935,7
7509828799812312868,5
9043474508668787449,7
3197892434366755878,7
8295983935840547862,2
4593170200395607306,7
2482188843420440618,7
2876347178903778147,7
4407027380494312494,1
3597143911421939515,4
772964561857251959,9
6626299674692100602,7
1365805114834157137,5
4174826451852277302,7
9169825253405383278,7
8162629578256433033,7
2776916219995293459,7
6563443411876500855,0
3268727927778548395,7
2095902092392419701,7
8233948778558041393,4
1991105245204996063,7
6915032943313562509,7
790225042412014932,1
7230357947540765488,7
4019572725316811569,7
6001031031963414104,7
1127904338076726175,7
6504804964113964255,7
7492395418329534930,7
5569781847796164071,7
1346066840429420031,7
5165356150884608805,7
2432496896273706843,7
5849416924704974284,7
5273314909828420704,4
2224218562959663820,3
5374192991964292767,7
3361196724261076531,2
7021943317564055638,5
3907706230885255871,7
9198661079803252864,7
6276814739188609788,7
1759908766105650877,7
6943484210801999056,8
4000995849693484444,7
1948820048791194013,1
4985478204543107050,2
1541799148878640524,1
3892880864447341268,7
3679990898330064939,2
2275653656476597549,6
1677273475096380000,7
8490180775797543558,7
8709970045781401904,2
4662960036241329363,7
3674191307233180069,7
1444953831486633265,2
9022701980744168007,2
6890617616874930076,7
4428314464475904124,7
4927805976123218837,7
6772270697317783998,7
84436229545544592,7
433389838456104195,7
305454644966788060,3
1718883590445220998,7
8315852431493223546,3
6981994463940577968,2
7394089129671932475,7
5519861934032207711,3
680312830197507790,7
3423341152393633802,6
3928287113543713349,7
5709632871460750353,7
4407542316986639579,3
3998243218516559366,6
1981160504472344280,2
3551351087555270941,7
1286997678351783859,7
566335320322805364,7
3307619739767671869,4
7641545739777928192,7
443275271179172111,3
3758888126475541772,7
2906490141382653931,7
4899211983004842968,7
5722428112435682628,2
2622778590694403730,7
949028920512226697,5
5008212362021995263,7
3145990796259866840,7
3318905261281446607,5
3678763788197861173,7
6496104888066479670,4
551798781701892606,2
1858480028522875739,7
4075126449612489967,5
4791450388841909287,5
1785135343243141527,7
6295924625831768963,4
5124233443853420811,4
2978199209953159422,7
1247030075121130274,1
4622732423207275091,5
1461483030038067239,7
8425964314298915220,7
4937109720028464844,7
4235225357406896257,7
8973031516445763667,7
9073376683520448465,6
8034530106564138547,2
8274294469430032844,3
2395823623095208685,7
8872215379765810616,7
4794659995518227526,7
7150269004461713219,3
1617487865623470820,4
5588787157443159486,7
3987934666649941946,7
1088881789947808805,7
266692832618592790,7
6833733388430336367,7
926079106324109335,7
1742460827725547442,7
7378187263560426040,7
1798157955960186872,4
3065677417129461841,4
5500411874986368846,4
8877760995968854135,2
4894400705530022113,7
5499063888766632127,5
8735821031078111840,7
516462071481765855,3
5269491651857192287,7
3958571171069516589,0
1663221826941957539,5
7231327910813280424,7
4668977548363667966,7
5262474571851899861,2
6405565373557896216,7
5480225082627650711,3
5076391828834521950,7
8962158415318813661,2
8464139848958163208,7
5668874499789422282,4
4943657279227082584,7
1928452913945645250,7
5411704285687666379,7
922016965234233506,7
932404570871431385,7
5127318410726149025,1
7958274081220809950,7
2500902406825588870,3
213605584341010648,5
8516637461471721506,4
5463474314439027909,7
8843293592874044997,7
1494341387261281242,1
1474995847221276625,1
2367210333406825507,9
6483649510941439150,7
3673022683276583080,7
1819254754026362832,5
6057964227398605701,7
1544005609351665316,4
7174365482908540432,2
2184797298643309361,7
1109881714271208514,3
5342159294773164981,2
124192604352525028,2
4528813465942317707,3
5876307186629073782,1
1373900948224139240,7
1345949686844823582,6
4930573039473331978,2
8468940438024235845,7
6975075298950958553,4
2429928783142541739,7
5598493603852176806,2
722799784464262432,7
4520950605128743999,7
9025145294005385514,7
1314289124822088916,7
2679589414555572243,7
6280725397498373134,3
3163858634778144248,7
6217410980000308346,7
2471143598852010735,7
3036984033743175617,1
2042207028580164019,1
5848084085671663261,7
4020779377858239484,5
7603659142992127464,7
1240624289388115137,7
7747639941682933384,8
7447283918704997863,7
4997589377126059033,7
4355082154417314825,7
7180330710334323989,5
1872789591544235605,7
1710373355123769187,4
3733869786144921180,1
7686010305770180709,5
5934792443881631380,7
1230846894360815933,3
6978391301820534761,5
5339070943731471973,3
6256466900093876629,8
1855060917172326288,4
6123416102893570575,7
1220101172662441490,3
132582765485671401,7
6102013082071199609,7
3009935059309534547,2
8384597175567352009,2
5592699159017823311,7
6615229447543033747,7
7812682242235848807,5
8907376121628941624,7
3238277511431027281,7
6290034475613723530,7
3085345404989597490,7
7875472219229889346,7
3670415106170940339,7
7485030827149607288,7
2606554233235827103,7
311009957228233503,7
7444245597653510240,7
2869766798629626795,7
421569288186229315,6
1436731166273931320,7
8430635118288733428,4
2395333333688454113,4
3309565551946772017,1
1434757528808415694,3
8036527215049298451,7
4055250247203672788,2
3683047904053574049,7
6717363657170995863,3
6730716635870660410,7
5887169321393121617,7
1413794368457938147,2
7539402461598245858,2
5740319585634240139,2
5103754975012361077,7
613334249720945558,7
6480755351588757284,7
4254370756270747502,3
7613892771439494792,7
4678222196946875296,1
6382277124103479009,7
1587255944133730876,3
882462790698383434,3
1652951939729424199,7
6399343849279763367,0
9153233888004632178,7
3832023523616203199,7
2249193124186711668,7
4310546224187367837,6
2008891158694249297,2
1334627907938557996,6
2453187965611001989,7
8219838281066483440,7
4861668884393217900,3
7201863467385671784,6
8476077149727156220,7
447457014165699714,1
3797254210740485145,7
6966219079033247014,7
1269560971370974473,7
7714181609216120557,2
1447085156548471821,7
2468515924429040728,7
6452733500433497303,7
3558165970124356487,4
601351099859406271,1
1454395368920405368,7
3185103844950357096,5
8578978648393716205,7
8484042452897125814,2
2066590175455619983,7
4798696401870581973,7
4354587482412569000,7
1440334028672157887,1
3635381579742924303,2
710339554062091925,5
1675620914208721269,4
828565629836948877,7
7889474628010695034,7
2279423676401968884,3
4312838706809273180,4
7221302947895205927,6
2991167488401039441,7
8432807546944291121,3
6750608582346846733,4
3002406371367144275,7
3318965054040330858,7
490156935628277421,7
3888064588033755838,3
3906275108718423113,3
4850392183937229034,7
1035040638171135408,7
2827479555392861613,1
7404238492875968724,7
8656049692466735117,3
2771698821326647132,1
881854769603253333,7
8872709625399026069,7
3743092723121813352,7
1161949850704129474,7
5598915359816559895,7
1705475379348394449,6
3217547748648654709,5
4357930886166607549,9
6268487087184784583,7
2650740819882521609,2
8177459336819259648,7
198566359460249870,7
8535017752560679058,5
6795427957920246227,2
8956713808723651949,7
2391417985403951047,3
5280253731954906181,7
1266674007252410509,7
3286881329021439748,1
541051311227450794,1
4584382148182383279,1
5781241729449388709,7
294566175398062480,7
6103956452567221152,7
5270070955070861573,3
7520489777760470478,6
4999680416258432495,7
2500813109883707697,7
7863135605116466942,7
5555407643791467409,4
2968224853734800672,4
9010203959180650915,7
8593704547930105505,3
5921682530729342470,7
7401006616407947153,2
3139813914477432213,7
3895710199627209387,9
3691490352015123150,6
5008394552608184142,4
5500940606079939555,7
3893245513978371687,7
8115191773428547625,7
6893872389796320827,7
4710937651892512603,4
3828570479819523528,6
8342666580766927803,5
4533333529621269315,4
1051582512548708492,6
5939618599067421807,6
4163586264755977362,8
5660938894881752164,1
8171710705980223751,7
9173170639282913040,7
594441738608825062,7
9142749204658277477,7
2528780170445353920,4
3981967519333822025,5
1906270090401970299,7
7927616233278380295,7
563392143523997607,2
6481720056091167454,7
8875519511821555202,7
3696480047681940132,6
3940442574899448886,4
6894889173366820873,7
933841954986027590,1
8682820455446347087,7
3671046227866481967,7
5087134493258533682,7
4485995633537993004,7
8824804087638534327,4
2930189606624032529,7
549004079224424893,4
3780748058054079874,5
6709227044800351055,7
7637906108523669015,5
2713879051130100044,7
1631900755941830455,7
7426715531494501458,6
9026579283508501052,2
3806103469940093951,7
8574515976281362244,3
5589943962604073024,7
2390234774615900260,3
7327177131194299663,9
1541012075043696212,7
3003919823850074029,1
234836236676496070,5
6067738225285146265,1
4272368278777330785,2
8939330217762790925,5
163315933028587072,7
6174062424014261404,7
3759159543331112446,2
8238588533937323485,1
5905922644557935993,2
3050160493117545468,2
2740400425654213414,6
8971029137210340986,6
4358138176421949790,8
1310050216026553228,5
3562150042990129251,3
5976319406047393468,8
7241741128347500922,7
40686675891188180,2
7480324709296007184,7
1498604838461177323,7
594982805058004914,3
1835555083801086626,7
4846984224501784735,3
3350591589239777066,2
7922398902082060563,2
8060560824562596328,4
2281091003282605162,2
583828939304095952,5
6966326904897104478,7
7512296597744699400,7
6231048574067195608,7
3243434986121967896,7
2914495159569913387,6
8663964046330472665,3
1557200642177621576,4
2643828289888918277,7
3914864884721336384,1
5763461763911773852,4
8789471109293720016,5
3331887262753342314,1
774509809330536209,7
8112111565808205830,7
7867051624534424731,2
8295675659238874534,5
691562017650072638,1
6744399732660239745,7
6467115258960833915,7
6268453694678771356,5
3153837559927057826,6
3802057325425708838,7
7759745903123957505,4
9117274474338629339,2
5566870936014223462,4
8113832461164804888,7
8145038840681810035,7
1517531896730760761,1
5355326963703774540,2
5341762863880049123,2
7542686762398873889,3
5195273343883738729,9
7874837936915884227,6
6966633696488862308,7
3091505643546061912,0
4457271172326337272,7
6947757060340790318,3
6537861897864988895,7
7687504598608967989,3
5619822059189134175,1
4285616344081823381,6
4822037195738991779,3
5578408801917069631,7
2277937962259506838,2
7698155888512890021,7
3609533031147395647,7
8246293134889528311,7
7212974249636154271,7
1214227065340732887,7
8878022627659987519,2
2649616315036234695,7
5770178996454162207,7
5427704234942203482,6
5655854349760300719,7
468546047323997305,5
4699731972708930403,7
5181728168373550576,1
8610790081929334218,3
8792236132346734039,5
642866498170850471,3
1480495761510013642,9
5535779991343311856,3
4311571488794464532,7
7649000680764256687,7
2524055382970201887,2
109976971783035190,7
5105188369306975336,7
4179248283824940693,7
4341318764812243046,2
3988982576495612837,7
3519731901338183631,7
4996569591074706832,3
5030076182920694581,1
9066560082178617357,2
8319893587076178301,7
8025169260806499835,7
7043043517977368023,1
1255133040130072705,7
7561208762878116785,7
3077902448826502206,7
344047954868579110,7
5007256389935019320,8
8690058117118541787,3
9073998886959590352,7
1061209829307500333,7
5293428633810485303,7
8697429879104353709,7
2256341838057686091,1
1043584467124316947,7
7501728714148236675,7
4893705583693206951,7
7116510675590513635,7
7636475618742241289,6
7981264984369089813,7
1048872335005369790,7
2151079428385129005,7
5883359258916298394,7
8330245731290931436,7
8334172268798058817,9
1708812241344425607,6
3227152549131298042,1
